Rank;Title;Genre;Director;Actors;Year;Runtime (Minutes);Rating;Votes;Revenue (Millions);Metascore
351;Lady Macbeth;Drama;William Oldroyd;Florence Pugh, Christopher Fairbank, Cosmo Jarvis, Naomi Ackie;2016;89;7.3;1396;0;83
352;Joy;Drama;David O. Russell;Jennifer Lawrence, Robert De Niro, Bradley Cooper, Edgar Ramírez;2015;124;6.6;97679;56.44;56
353;The Dressmaker;Comedy,Drama;Jocelyn Moorhouse;Kate Winslet, Judy Davis, Liam Hemsworth,Hugo Weaving;2015;119;7.1;33352;2.02;47
354;Cafe Society;Comedy,Drama,Romance;Woody Allen;Jesse Eisenberg, Kristen Stewart, Steve Carell, Blake Lively;2016;96;6.7;45579;11.08;64
357;Demain tout commence;Comedy,Drama;Hugo Gélin;Omar Sy, Clémence Poésy, Antoine Bertrand, Ashley Walters;2016;118;7.4;5496;0;52
358;The Theory of Everything;Biography,Drama,Romance;James Marsh;Eddie Redmayne, Felicity Jones, Tom Prior, Sophie Perry;2014;123;7.7;299718;35.89;72
360;About Time;Comedy,Drama,Fantasy;Richard Curtis;Domhnall Gleeson, Rachel McAdams, Bill Nighy,Lydia Wilson;2013;123;7.8;221600;15.29;55
366;Slumdog Millionaire;Drama;Danny Boyle;Dev Patel, Freida Pinto, Saurabh Shukla, Anil Kapoor;2008;120;8;677044;141.32;86
367;The Twilight Saga: Breaking Dawn - Part 2;Adventure,Drama,Fantasy;Bill Condon;Kristen Stewart, Robert Pattinson, Taylor Lautner, Peter Facinelli;2012;115;5.5;194329;292.3;52
368;American Wrestler: The Wizard;Drama,Sport;Alex Ranarivelo;William Fichtner, Jon Voight, Lia Marie Johnson,Gabriel Basso;2016;117;6.9;286;0;52
370;Ben-Hur;Action,Adventure,Drama;Timur Bekmambetov;Jack Huston, Toby Kebbell, Rodrigo Santoro,Nazanin Boniadi;2016;123;5.7;28326;26.38;38
371;Sleight;Action,Drama,Sci-Fi;J.D. Dillard;Jacob Latimore, Seychelle Gabriel, Dulé Hill, Storm Reid;2016;89;6;702;3.85;62
373;Criminal;Action,Crime,Drama;Ariel Vromen;Kevin Costner, Ryan Reynolds, Gal Gadot, Gary Oldman;2016;113;6.3;38430;14.27;36
375;Florence Foster Jenkins;Biography,Comedy,Drama;Stephen Frears;Meryl Streep, Hugh Grant, Simon Helberg, Rebecca Ferguson;2016;111;6.9;31776;27.37;71
377;Black Mass;Biography,Crime,Drama;Scott Cooper;Johnny Depp, Benedict Cumberbatch, Dakota Johnson, Joel Edgerton;2015;123;6.9;135706;62.56;68
378;Creed;Drama,Sport;Ryan Coogler;Michael B. Jordan, Sylvester Stallone, Tessa Thompson, Phylicia Rashad;2015;133;7.6;175673;109.71;82
379;Swiss Army Man;Adventure,Comedy,Drama;Dan Kwan;Paul Dano, Daniel Radcliffe, Mary Elizabeth Winstead, Antonia Ribero;2016;97;7.1;61812;4.21;64
382;Southpaw;Drama,Sport;Antoine Fuqua;Jake Gyllenhaal, Rachel McAdams, Oona Laurence,Forest Whitaker;2015;124;7.4;169083;52.42;57
384;Bridge of Spies;Drama,History,Thriller;Steven Spielberg;Tom Hanks, Mark Rylance, Alan Alda, Amy Ryan;2015;142;7.6;217938;72.31;81
386;Everest;Action,Adventure,Drama;Baltasar Kormákur;Jason Clarke, Ang Phula Sherpa, Thomas M. Wright, Martin Henderson;2015;121;7.1;154647;43.25;64
388;Robin Hood;Action,Adventure,Drama;Ridley Scott;Russell Crowe, Cate Blanchett, Matthew Macfadyen,Max von Sydow;2010;140;6.7;221117;105.22;53
392;The Gunman;Action,Crime,Drama;Pierre Morel;Sean Penn, Idris Elba, Jasmine Trinca, Javier Bardem;2015;115;5.8;31194;10.64;39
393;Steve Jobs;Biography,Drama;Danny Boyle;Michael Fassbender, Kate Winslet, Seth Rogen, Jeff Daniels;2015;122;7.2;116112;17.75;82
396;The Age of Adaline;Drama,Fantasy,Romance;Lee Toland Krieger;Blake Lively, Michiel Huisman, Harrison Ford,Kathy Baker;2015;112;7.2;112288;42.48;51
400;Magic Mike;Comedy,Drama;Steven Soderbergh;Channing Tatum, Alex Pettyfer, Olivia Munn,Matthew McConaughey;2012;110;6.1;113686;113.71;72
405;The Best of Me;Drama,Romance;Michael Hoffman;James Marsden, Michelle Monaghan, Luke Bracey,Liana Liberato;2014;118;6.7;49041;26.76;29
406;The Invitation;Drama,Mystery,Thriller;Karyn Kusama;Logan Marshall-Green, Emayatzy Corinealdi, Michiel Huisman, Tammy Blanchard;2015;100;6.7;40529;0.23;74
407;Zero Dark Thirty;Drama,History,Thriller;Kathryn Bigelow;Jessica Chastain, Joel Edgerton, Chris Pratt, Mark Strong;2012;157;7.4;226661;95.72;95
414;Elle;Crime,Drama,Thriller;Paul Verhoeven;Isabelle Huppert, Laurent Lafitte, Anne Consigny,Charles Berling;2016;130;7.2;35417;0;89
416;Tusk;Comedy,Drama,Horror;Kevin Smith;Justin Long, Michael Parks, Haley Joel Osment,Genesis Rodriguez;2014;102;5.4;34546;1.82;55
417;The Headhunter's Calling;Drama;Mark Williams;Alison Brie, Gerard Butler, Willem Dafoe, Gretchen Mol;2016;108;6.9;164;0;85
418;Atonement;Drama,Mystery,Romance;Joe Wright;Keira Knightley, James McAvoy, Brenda Blethyn,Saoirse Ronan;2007;123;7.8;202890;50.92;85
420;Shame;Drama;Steve McQueen;Michael Fassbender, Carey Mulligan, James Badge Dale, Lucy Walters;2011;101;7.2;155010;4;72
421;Hanna;Action,Drama,Thriller;Joe Wright;Saoirse Ronan, Cate Blanchett, Eric Bana, Vicky Krieps;2011;111;6.8;164208;40.25;65
422;The Babysitters;Drama;David Ross;Lauren Birkell, Paul Borghese, Chira Cassel, Anthony Cirillo;2007;88;5.7;8914;0.04;35
424;300: Rise of an Empire;Action,Drama,Fantasy;Noam Murro;Sullivan Stapleton, Eva Green, Lena Headey, Hans Matheson;2014;102;6.2;237887;106.37;48
425;London Has Fallen;Action,Crime,Drama;Babak Najafi;Gerard Butler, Aaron Eckhart, Morgan Freeman,Angela Bassett;2016;99;5.9;100702;62.4;28
426;The Curious Case of Benjamin Button;Drama,Fantasy,Romance;David Fincher;Brad Pitt, Cate Blanchett, Tilda Swinton, Julia Ormond;2008;166;7.8;485075;127.49;70
431;3 Idiots;Comedy,Drama;Rajkumar Hirani;Aamir Khan, Madhavan, Mona Singh, Sharman Joshi;2009;170;8.4;238789;6.52;67
435;Let Me Make You a Martyr;Action,Crime,Drama;Corey Asraf;Marilyn Manson, Mark Boone Junior, Sam Quartin, Niko Nicotera;2016;102;6.4;223;0;56
436;Filth;Comedy,Crime,Drama;Jon S. Baird;James McAvoy, Jamie Bell, Eddie Marsan, Imogen Poots;2013;97;7.1;81301;0.03;56
437;The Longest Ride;Drama,Romance;George Tillman Jr.;Scott Eastwood, Britt Robertson, Alan Alda, Jack Huston;2015;123;7.1;58421;37.43;33
438;The imposible;Drama,Thriller;J.A. Bayona;Naomi Watts, Ewan McGregor, Tom Holland, Oaklee Pendergast;2012;114;7.6;156189;19;73
442;Brooklyn;Drama,Romance;John Crowley;Saoirse Ronan, Emory Cohen, Domhnall Gleeson,Jim Broadbent;2015;117;7.5;94977;38.32;87
444;Blue Valentine;Drama,Romance;Derek Cianfrance;Ryan Gosling, Michelle Williams, John Doman,Faith Wladyka;2010;112;7.4;151409;9.7;81
448;Hunt for the Wilderpeople;Adventure,Comedy,Drama;Taika Waititi;Sam Neill, Julian Dennison, Rima Te Wiata, Rachel House;2016;101;7.9;52331;5.2;81
450;Carrie;Drama,Horror;Kimberly Peirce;Chloë Grace Moretz, Julianne Moore, Gabriella Wilde, Portia Doubleday;2013;100;5.9;113272;35.27;53
452;Demolition;Comedy,Drama;Jean-Marc Vallée;Jake Gyllenhaal, Naomi Watts, Chris Cooper,Judah Lewis;2015;101;7;58720;1.82;49
456;Jagten;Drama;Thomas Vinterberg;Mads Mikkelsen, Thomas Bo Larsen, Annika Wedderkopp, Lasse Fogelstrøm;2012;115;8.3;192263;0.61;76
457;The Proposal;Comedy,Drama,Romance;Anne Fletcher;Sandra Bullock, Ryan Reynolds, Mary Steenburgen,Craig T. Nelson;2009;108;6.7;241709;163.95;48
460;Revolutionary Road;Drama,Romance;Sam Mendes;Leonardo DiCaprio, Kate Winslet, Christopher Fitzgerald, Jonathan Roumie;2008;119;7.3;159736;22.88;69
461;The Town;Crime,Drama,Thriller;Ben Affleck;Ben Affleck, Rebecca Hall, Jon Hamm, Jeremy Renner;2010;125;7.6;294553;92.17;74
463;Denial;Biography,Drama;Mick Jackson;Rachel Weisz, Tom Wilkinson, Timothy Spall, Andrew Scott;2016;109;6.6;8229;4.07;63
464;Predestination;Drama,Mystery,Sci-Fi;Michael Spierig;Ethan Hawke, Sarah Snook, Noah Taylor, Madeleine West;2014;97;7.5;187760;0;69
471;American Gangster;Biography,Crime,Drama;Ridley Scott;Denzel Washington, Russell Crowe, Chiwetel Ejiofor,Josh Brolin;2007;157;7.8;337835;130.13;76
472;Marie Antoinette;Biography,Drama,History;Sofia Coppola;Kirsten Dunst, Jason Schwartzman, Rip Torn, Judy Davis;2006;123;6.4;83941;15.96;65
475;Argo;Biography,Drama,History;Ben Affleck;Ben Affleck, Bryan Cranston, John Goodman, Alan Arkin;2012;120;7.7;481274;136.02;86
476;Eddie the Eagle;Biography,Comedy,Drama;Dexter Fletcher;Taron Egerton, Hugh Jackman, Tom Costello, Jo Hartley;2016;106;7.4;56332;15.79;54
477;The Lives of Others;Drama,Thriller;Florian Henckel von Donnersmarck;Ulrich Mühe, Martina Gedeck,Sebastian Koch, Ulrich Tukur;2006;137;8.5;278103;11.28;89
479;Paint It Black;Drama;Amber Tamblyn;Alia Shawkat, Nancy Kwan, Annabelle Attanasio,Alfred Molina;2016;96;8.3;61;0;71
480;Macbeth;Drama,War;Justin Kurzel;Michael Fassbender, Marion Cotillard, Jack Madigan,Frank Madigan;2015;113;6.7;41642;0;71
481;Forgetting Sarah Marshall;Comedy,Drama,Romance;Nicholas Stoller;Kristen Bell, Jason Segel, Paul Rudd, Mila Kunis;2008;111;7.2;226619;62.88;67
482;The Giver;Drama,Romance,Sci-Fi;Phillip Noyce;Brenton Thwaites, Jeff Bridges, Meryl Streep, Taylor Swift;2014;97;6.5;93799;45.09;47
483;Triple 9;Action,Crime,Drama;John Hillcoat;Casey Affleck, Chiwetel Ejiofor, Anthony Mackie,Aaron Paul;2016;115;6.3;48400;12.63;52
484;Perfetti sconosciuti;Comedy,Drama;Paolo Genovese;Giuseppe Battiston, Anna Foglietta, Marco Giallini,Edoardo Leo;2016;97;7.7;17584;0;43
486;Moonrise Kingdom;Adventure,Comedy,Drama;Wes Anderson;Jared Gilman, Kara Hayward, Bruce Willis, Bill Murray;2012;94;7.8;254446;45.51;84
487;Hairspray;Comedy,Drama,Family;Adam Shankman;John Travolta, Queen Latifah, Nikki Blonsky,Michelle Pfeiffer;2007;117;6.7;102954;118.82;81
488;Safe Haven;Drama,Romance,Thriller;Lasse Hallström;Julianne Hough, Josh Duhamel, Cobie Smulders,David Lyons;2013;115;6.7;84765;71.35;34
489;Focus;Comedy,Crime,Drama;Glenn Ficarra;Will Smith, Margot Robbie, Rodrigo Santoro, Adrian Martinez;2015;105;6.6;166489;53.85;56
491;Stake Land;Drama,Horror,Sci-Fi;Jim Mickle;Connor Paolo, Nick Damici, Kelly McGillis, Gregory Jones;2010;98;6.5;36091;0.02;66
492;The Book of Eli;Action,Adventure,Drama;Albert Hughes;Denzel Washington, Mila Kunis, Ray Stevenson, Gary Oldman;2010;118;6.9;241359;94.82;53
495;Under the Skin;Drama,Horror,Sci-Fi;Jonathan Glazer;Scarlett Johansson, Jeremy McWilliams, Lynsey Taylor Mackay, Dougie McConnell;2013;108;6.3;94707;2.61;78
496;I Am Legend;Drama,Horror,Sci-Fi;Francis Lawrence;Will Smith, Alice Braga, Charlie Tahan, Salli Richardson-Whitfield;2007;101;7.2;565721;256.39;65
499;Law Abiding Citizen;Crime,Drama,Thriller;F. Gary Gray;Gerard Butler, Jamie Foxx, Leslie Bibb, Colm Meaney;2009;109;7.4;228339;73.34;34
502;Carol;Drama,Romance;Todd Haynes;Cate Blanchett, Rooney Mara, Sarah Paulson, Kyle Chandler;2015;118;7.2;77995;0.25;95
503;Imperium;Crime,Drama,Thriller;Daniel Ragussis;Daniel Radcliffe, Toni Collette, Tracy Letts, Sam Trammell;2016;109;6.5;27428;0;68
504;Youth;Comedy,Drama,Music;Paolo Sorrentino;Michael Caine, Harvey Keitel, Rachel Weisz, Jane Fonda;2015;124;7.3;52636;2.7;64
505;Mr. Nobody;Drama,Fantasy,Romance;Jaco Van Dormael;Jared Leto, Sarah Polley, Diane Kruger, Linh Dan Pham;2009;141;7.9;166872;0;63
506;City of Tiny Lights;Crime,Drama,Thriller;Pete Travis;Riz Ahmed, Billie Piper, James Floyd, Cush Jumbo;2016;110;5.7;291;0;54
507;Savages;Crime,Drama,Thriller;Oliver Stone;Aaron Taylor-Johnson, Taylor Kitsch, Blake Lively,Benicio Del Toro;2012;131;6.5;107960;47.31;59
508;(500) Days of Summer;Comedy,Drama,Romance;Marc Webb;Zooey Deschanel, Joseph Gordon-Levitt, Geoffrey Arend, Chloë Grace Moretz;2009;95;7.7;398972;32.39;76
510;Gravity;Drama,Sci-Fi,Thriller;Alfonso Cuarón;Sandra Bullock, George Clooney, Ed Harris, Orto Ignatiussen;2013;91;7.8;622089;274.08;96
511;The Boy in the Striped Pyjamas;Drama,War;Mark Herman;Asa Butterfield, David Thewlis, Rupert Friend, Zac Mattoon O'Brien;2008;94;7.8;144614;9.03;55
512;Shooter;Action,Crime,Drama;Antoine Fuqua;Mark Wahlberg, Michael Peña, Rhona Mitra, Danny Glover;2007;124;7.2;267820;46.98;53
514;Bone Tomahawk;Adventure,Drama,Horror;S. Craig Zahler;Kurt Russell, Patrick Wilson, Matthew Fox, Richard Jenkins;2015;132;7.1;47289;66.01;72
515;Magic Mike XXL;Comedy,Drama,Music;Gregory Jacobs;Channing Tatum, Joe Manganiello, Matt Bomer,Adam Rodriguez;2015;115;5.7;42506;0;60
516;Easy A;Comedy,Drama,Romance;Will Gluck;Emma Stone, Amanda Bynes, Penn Badgley, Dan Byrd;2010;92;7.1;294950;58.4;72
517;Exodus: Gods and Kings;Action,Adventure,Drama;Ridley Scott;Christian Bale, Joel Edgerton, Ben Kingsley, Sigourney Weaver;2014;150;6;137299;65.01;52
518;Chappie;Action,Crime,Drama;Neill Blomkamp;Sharlto Copley, Dev Patel, Hugh Jackman,Sigourney Weaver;2015;120;6.9;188769;31.57;41
520;Half of a Yellow Sun;Drama,Romance;Biyi Bandele;Chiwetel Ejiofor, Thandie Newton, Anika Noni Rose,Joseph Mawle;2013;111;6.2;1356;0.05;51
522;The Counselor;Crime,Drama,Thriller;Ridley Scott;Michael Fassbender, Penélope Cruz, Cameron Diaz,Javier Bardem;2013;117;5.3;84927;16.97;48
523;Viking;Action,Drama,History;Andrey Kravchuk;Anton Adasinsky, Aleksandr Armer, Vilen Babichev, Rostislav Bershauer;2016;133;4.7;1830;23.05;57
524;Whiskey Tango Foxtrot;Biography,Comedy,Drama;Glenn Ficarra;Tina Fey, Margot Robbie, Martin Freeman, Alfred Molina;2016;112;6.6;36156;0;57
525;Trust;Crime,Drama,Thriller;David Schwimmer;Clive Owen, Catherine Keener, Liana Liberato,Jason Clarke;2010;106;7;36043;0.06;60
526;Birth of the Dragon;Action,Biography,Drama;George Nolfi;Billy Magnussen, Terry Chen, Teresa Navarro,Vanessa Ross;2016;103;3.9;552;93.05;61
527;Elysium;Action,Drama,Sci-Fi;Neill Blomkamp;Matt Damon, Jodie Foster, Sharlto Copley, Alice Braga;2013;109;6.6;358932;0;61
531;A Good Year;Comedy,Drama,Romance;Ridley Scott;Russell Crowe, Abbie Cornish, Albert Finney, Marion Cotillard;2006;117;6.9;74674;7.46;47
535;A Quiet Passion;Biography,Drama;Terence Davies;Cynthia Nixon, Jennifer Ehle, Duncan Duff, Keith Carradine;2016;125;7.2;1024;1.08;77
536;Need for Speed;Action,Crime,Drama;Scott Waugh;Aaron Paul, Dominic Cooper, Imogen Poots, Scott Mescudi;2014;132;6.5;143389;43.57;39
539;True Crimes;Crime,Drama,Thriller;Alexandros Avranas;Jim Carrey, Charlotte Gainsbourg, Marton Csokas, Kati Outinen;2016;92;7.3;198;0;43
540;American Pastoral;Crime,Drama;Ewan McGregor;Ewan McGregor, Jennifer Connelly, Dakota Fanning, Peter Riegert;2016;108;6.1;7115;0;43
544;P.S. I Love You;Drama,Romance;Richard LaGravenese;Hilary Swank, Gerard Butler, Harry Connick Jr., Lisa Kudrow;2007;126;7.1;177247;53.68;39
545;Zipper;Drama,Thriller;Mora Stephens;Patrick Wilson, Lena Headey, Ray Winstone,Richard Dreyfuss;2015;103;5.7;4912;0;39
546;Midnight Special;Drama,Mystery,Sci-Fi;Jeff Nichols;Michael Shannon, Joel Edgerton, Kirsten Dunst, Adam Driver;2016;112;6.7;54787;3.71;76
547;Don't Think Twice;Comedy,Drama;Mike Birbiglia;Keegan-Michael Key, Gillian Jacobs, Mike Birbiglia,Chris Gethard;2016;92;6.8;10485;4.42;83
549;Chuck;Biography,Drama,Sport;Philippe Falardeau;Elisabeth Moss, Naomi Watts, Ron Perlman, Liev Schreiber;2016;98;6.8;391;0.11;68
550;I, Daniel Blake;Drama;Ken Loach;Dave Johns, Hayley Squires, Sharon Percy, Briana Shann;2016;100;7.9;22941;0;77
551;The Break-Up;Comedy,Drama,Romance;Peyton Reed;Jennifer Aniston, Vince Vaughn, Jon Favreau, Joey Lauren Adams;2006;106;5.8;106381;118.68;45
552;Loving;Biography,Drama,Romance;Jeff Nichols;Ruth Negga, Joel Edgerton, Will Dalton, Dean Mumford;2016;123;7.1;17141;7.7;79
554;The Survivalist;Drama,Sci-Fi,Thriller;Stephen Fingleton;Mia Goth, Martin McCann, Barry Ward, Andrew Simpson;2015;104;6.3;9187;0;80
555;Colonia;Drama,Romance,Thriller;Florian Gallenberger;Emma Watson, Daniel Brühl, Michael Nyqvist,Richenda Carey;2015;106;7.1;30074;0;33
558;Dracula Untold;Action,Drama,Fantasy;Gary Shore;Luke Evans, Dominic Cooper, Sarah Gadon, Art Parkinson;2014;92;6.3;148504;55.94;40
565;Snow White and the Huntsman;Action,Adventure,Drama;Rupert Sanders;Kristen Stewart, Chris Hemsworth, Charlize Theron, Sam Claflin;2012;127;6.1;239772;155.11;57
568;Juno;Comedy,Drama;Jason Reitman;Ellen Page, Michael Cera, Jennifer Garner, Jason Bateman;2007;96;7.5;432461;143.49;81
569;A Hologram for the King;Comedy,Drama;Tom Tykwer;Tom Hanks, Sarita Choudhury, Ben Whishaw,Alexander Black;2016;98;6.1;26521;4.2;58
570;Money Monster;Crime,Drama,Thriller;Jodie Foster;George Clooney, Julia Roberts, Jack O'Connell,Dominic West;2016;98;6.5;68654;41.01;55
573;The Intern;Comedy,Drama;Nancy Meyers;Robert De Niro, Anne Hathaway, Rene Russo,Anders Holm;2015;121;7.1;159582;75.27;51
574;Little Miss Sunshine;Comedy,Drama;Jonathan Dayton;Steve Carell, Toni Collette, Greg Kinnear, Abigail Breslin;2006;101;7.8;374044;59.89;80
575;Bleed for This;Biography,Drama,Sport;Ben Younger;Miles Teller, Aaron Eckhart, Katey Sagal, Ciarán Hinds;2016;117;6.8;11900;4.85;62
577;The Finest Hours;Action,Drama,History;Craig Gillespie;Chris Pine, Casey Affleck, Ben Foster, Eric Bana;2016;117;6.8;44425;27.55;58
580;All Good Things;Crime,Drama,Mystery;Andrew Jarecki;Ryan Gosling, Kirsten Dunst, Frank Langella, Lily Rabe;2010;101;6.3;44158;0.58;57
584;What to Expect When You're Expecting;Comedy,Drama,Romance;Kirk Jones;Cameron Diaz, Matthew Morrison, J. Todd Smith, Dennis Quaid;2012;110;5.7;60059;41.1;41
585;Moneyball;Biography,Drama,Sport;Bennett Miller;Brad Pitt, Robin Wright, Jonah Hill, Philip Seymour Hoffman;2011;133;7.6;297395;75.61;87
587;Unbroken;Biography,Drama,Sport;Angelina Jolie;Jack O'Connell, Miyavi, Domhnall Gleeson, Garrett Hedlund;2014;137;7.2;114006;115.6;59
588;Immortals;Action,Drama,Fantasy;Tarsem Singh;Henry Cavill, Mickey Rourke, John Hurt, Stephen Dorff;2011;110;6;142900;83.5;46
591;Män som hatar kvinnor;Drama,Mystery,Thriller;Niels Arden Oplev;Michael Nyqvist, Noomi Rapace, Ewa Fröling,Lena Endre;2009;152;7.8;182074;10.1;76
592;Adoration;Drama,Romance;Anne Fontaine;Naomi Watts, Robin Wright, Xavier Samuel, James Frecheville;2013;112;6.2;25208;0.32;37
593;The Drop;Crime,Drama,Mystery;Michaël R. Roskam;Tom Hardy, Noomi Rapace, James Gandolfini,Matthias Schoenaerts;2014;106;7.1;116118;10.72;69
596;Let Me In;Drama,Horror,Mystery;Matt Reeves;Kodi Smit-McPhee, Chloë Grace Moretz, Richard Jenkins, Cara Buono;2010;116;7.2;97141;12.13;79
597;Never Back Down;Action,Drama,Sport;Jeff Wadlow;Sean Faris, Djimon Hounsou, Amber Heard, Cam Gigandet;2008;110;6.6;84083;24.85;39
599;Moon;Drama,Mystery,Sci-Fi;Duncan Jones;Sam Rockwell, Kevin Spacey, Dominique McElligott,Rosie Shaw;2009;97;7.9;277123;5.01;67
601;Gangster Squad;Action,Crime,Drama;Ruben Fleischer;Sean Penn, Ryan Gosling, Emma Stone, Giovanni Ribisi;2013;113;6.7;181432;46;40
602;Blood Father;Action,Crime,Drama;Jean-François Richet;Mel Gibson, Erin Moriarty, Diego Luna, Michael Parks;2016;88;6.4;40357;93.95;66
603;He's Just Not That Into You;Comedy,Drama,Romance;Ken Kwapis;Jennifer Aniston, Jennifer Connelly, Morgan Lily,Trenton Rogers;2009;129;6.4;137684;0;47
605;The Rise of the Krays;Crime,Drama;Zackary Adler;Matt Vael, Simon Cotton, Kevin Leslie, Olivia Moyles;2015;110;5.1;1630;6.53;90
606;Handsome Devil;Drama;John Butler;Fionn O'Shea, Nicholas Galitzine, Andrew Scott, Moe Dunford;2016;95;7.4;338;0;60
607;Winter's Bone;Drama;Debra Granik;Jennifer Lawrence, John Hawkes, Garret Dillahunt,Isaiah Stone;2010;100;7.2;116435;0;90
609;Mommy;Drama;Xavier Dolan;Anne Dorval, Antoine-Olivier Pilon, Suzanne Clément,Patrick Huard;2014;139;8.1;33560;3.49;74
611;Beautiful Creatures;Drama,Fantasy,Romance;Richard LaGravenese;Alice Englert, Viola Davis, Emma Thompson,Alden Ehrenreich;2013;124;6.2;71822;19.45;52
612;Toni Erdmann;Comedy,Drama;Maren Ade;Sandra Hüller, Peter Simonischek, Michael Wittenborn,Thomas Loibl;2016;162;7.6;24387;1.48;93
613;The Lovely Bones;Drama,Fantasy,Thriller;Peter Jackson;Rachel Weisz, Mark Wahlberg, Saoirse Ronan, Susan Sarandon;2009;135;6.7;130702;43.98;42
614;The Assassination of Jesse James by the Coward Robert Ford;Biography,Crime,Drama;Andrew Dominik;Brad Pitt, Casey Affleck, Sam Shepard, Mary-Louise Parker;2007;160;7.5;143564;3.9;68
615;Don Jon;Comedy,Drama,Romance;Joseph Gordon-Levitt;Joseph Gordon-Levitt, Scarlett Johansson,Julianne Moore, Tony Danza;2013;90;6.6;199973;24.48;66
616;Bastille Day;Action,Crime,Drama;James Watkins;Idris Elba, Richard Madden, Charlotte Le Bon, Kelly Reilly;2016;92;6.3;21089;0.04;48
618;Free State of Jones;Action,Biography,Drama;Gary Ross;Matthew McConaughey, Gugu Mbatha-Raw, Mahershala Ali, Keri Russell;2016;139;6.9;29895;0;53
620;The Secret Life of Walter Mitty;Adventure,Comedy,Drama;Ben Stiller;Ben Stiller, Kristen Wiig, Jon Daly, Kathryn Hahn;2013;114;7.3;249877;58.23;54
621;Dope;Comedy,Crime,Drama;Rick Famuyiwa;Shameik Moore, Tony Revolori, Kiersey Clemons,Kimberly Elise;2015;103;7.3;66400;17.47;72
623;Antichrist;Drama,Horror;Lars von Trier;Willem Dafoe, Charlotte Gainsbourg, Storm Acheche Sahlstrøm;2009;108;6.6;94069;0.4;49
628;The Escort;Comedy,Drama,Romance;Will Slocombe;Lyndsy Fonseca, Michael Doneger, Tommy Dewey,Bruce Campbell;2016;88;6;7181;0;46
629;The Whole Truth;Crime,Drama,Mystery;Courtney Hunt;Keanu Reeves, Renée Zellweger, Gugu Mbatha-Raw, Gabriel Basso;2016;93;6.1;10700;0;46
631;Love & Other Drugs;Comedy,Drama,Romance;Edward Zwick;Jake Gyllenhaal, Anne Hathaway, Judy Greer, Oliver Platt;2010;112;6.7;151519;32.36;55
633;The Host;Comedy,Drama,Horror;Bong Joon Ho;Kang-ho Song, Hee-Bong Byun, Hae-il Park, Doona Bae;2006;120;7;73491;2.2;85
634;Megan Is Missing;Drama,Horror,Thriller;Michael Goi;Amber Perkins, Rachel Quinn, Dean Waite, Jael Elizabeth Steinmeyer;2011;85;4.9;6683;0;94
638;Lawless;Crime,Drama;John Hillcoat;Tom Hardy, Shia LaBeouf, Guy Pearce, Jason Clarke;2012;116;7.3;195360;37.4;58
639;Unfriended;Drama,Horror,Mystery;Levan Gabriadze;Heather Sossaman, Matthew Bohrer, Courtney Halverson, Shelley Hennig;2014;83;5.6;50402;31.54;59
641;The Pursuit of Happyness;Biography,Drama;Gabriele Muccino;Will Smith, Thandie Newton, Jaden Smith, Brian Howe;2006;117;8;361105;162.59;64
642;Relatos salvajes;Comedy,Drama,Thriller;Damián Szifron;Darío Grandinetti, María Marull, Mónica Villa, Rita Cortese;2014;122;8.1;110100;3.08;77
644;Frantz;Drama,History,War;François Ozon;Pierre Niney, Paula Beer, Ernst Stötzner, Marie Gruber;2016;113;7.5;4304;0.86;73
645;Viral;Drama,Horror,Sci-Fi;Henry Joost;Sofia Black-D'Elia, Analeigh Tipton,Travis Tope, Michael Kelly;2016;85;5.5;3564;0;72
646;Gran Torino;Drama;Clint Eastwood;Clint Eastwood, Bee Vang, Christopher Carley,Ahney Her;2008;116;8.2;595779;148.09;72
647;Burnt;Comedy,Drama;John Wells;Bradley Cooper, Sienna Miller, Daniel Brühl, Riccardo Scamarcio;2015;101;6.6;76469;13.65;42
649;Sleeping Beauty;Drama,Romance;Julia Leigh;Emily Browning, Rachael Blake, Ewen Leslie, Bridgette Barrett;2011;101;5.3;27006;0.03;57
651;Sweeney Todd: The Demon Barber of Fleet Street;Drama,Horror,Musical;Tim Burton;Johnny Depp, Helena Bonham Carter, Alan Rickman,Timothy Spall;2007;116;7.4;296289;52.88;83
652;Solace;Crime,Drama,Mystery;Afonso Poyart;Anthony Hopkins, Jeffrey Dean Morgan, Abbie Cornish, Colin Farrell;2015;101;6.4;36300;0;36
655;The Levelling;Drama;Hope Dickson Leach;Ellie Kendrick, David Troughton, Jack Holden,Joe Blakemore;2016;83;6.4;482;0;82
656;Public Enemies;Biography,Crime,Drama;Michael Mann;Christian Bale, Johnny Depp, Christian Stolte, Jason Clarke;2009;140;7;240323;97.03;70
657;Boyhood;Drama;Richard Linklater;Ellar Coltrane, Patricia Arquette, Ethan Hawke,Elijah Smith;2014;165;7.9;286722;25.36;100
659;Eastern Promises;Crime,Drama,Mystery;David Cronenberg;Naomi Watts, Viggo Mortensen, Armin Mueller-Stahl, Josef Altin;2007;100;7.7;198006;17.11;82
660;The Daughter;Drama;Simon Stone;Geoffrey Rush, Nicholas Hope, Sam Neill, Ewen Leslie;2015;96;6.7;2798;0.03;62
662;The First Time;Comedy,Drama,Romance;Jon Kasdan;Dylan O'Brien, Britt Robertson, Victoria Justice, James Frecheville;2012;95;6.9;54027;0.02;55
