Rank;Title;Genre;Director;Actors;Year;Runtime (Minutes);Rating;Votes;Revenue (Millions);Metascore
449;Big Hero 6;Animation,Action,Adventure;Don Hall;Ryan Potter, Scott Adsit, Jamie Chung,T.J. Miller;2014;102;7.8;309186;222.49;74
451;Iron Man 2;Action,Adventure,Sci-Fi;Jon Favreau;Robert Downey Jr., Mickey Rourke, Gwyneth Paltrow,Don Cheadle;2010;124;7;556666;312.06;57
453;Pandorum;Action,Horror,Mystery;Christian Alvart;Dennis Quaid, Ben Foster, Cam Gigandet, Antje Traue;2009;108;6.8;126656;10.33;28
454;Olympus Has Fallen;Action,Thriller;Antoine Fuqua;Gerard Butler, Aaron Eckhart, Morgan Freeman,Angela Bassett;2013;119;6.5;214994;98.9;41
455;I Am Number Four;Action,Adventure,Sci-Fi;D.J. Caruso;Alex Pettyfer, Timothy Olyphant, Dianna Agron, Teresa Palmer;2011;109;6.1;202682;55.09;36
466;Sherlock Holmes: A Game of Shadows;Action,Adventure,Crime;Guy Ritchie;Robert Downey Jr., Jude Law, Jared Harris, Rachel McAdams;2011;129;7.5;357436;186.83;48
467;Salt;Action,Crime,Mystery;Phillip Noyce;Angelina Jolie, Liev Schreiber, Chiwetel Ejiofor, Daniel Olbrychski;2010;100;6.4;255813;118.31;65
469;District 9;Action,Sci-Fi,Thriller;Neill Blomkamp;Sharlto Copley, David James, Jason Cope, Nathalie Boltt;2009;112;8;556794;115.65;81
470;The Other Guys;Action,Comedy,Crime;Adam McKay;Will Ferrell, Mark Wahlberg, Derek Jeter, Eva Mendes;2010;107;6.7;199900;119.22;64
473;2012;Action,Adventure,Sci-Fi;Roland Emmerich;John Cusack, Thandie Newton, Chiwetel Ejiofor,Amanda Peet;2009;158;5.8;297984;166.11;49
483;Triple 9;Action,Crime,Drama;John Hillcoat;Casey Affleck, Chiwetel Ejiofor, Anthony Mackie,Aaron Paul;2016;115;6.3;48400;12.63;52
485;Angry Birds;Animation,Action,Adventure;Clay Kaytis;Jason Sudeikis, Josh Gad, Danny McBride, Maya Rudolph;2016;97;6.3;55781;107.51;43
492;The Book of Eli;Action,Adventure,Drama;Albert Hughes;Denzel Washington, Mila Kunis, Ray Stevenson, Gary Oldman;2010;118;6.9;241359;94.82;53
493;Cloverfield;Action,Horror,Sci-Fi;Matt Reeves;Mike Vogel, Jessica Lucas, Lizzy Caplan, T.J. Miller;2008;85;7;313803;80.03;64
494;Point Break;Action,Crime,Sport;Ericson Core;Edgar Ramírez, Luke Bracey, Ray Winstone, Teresa Palmer;2015;114;5.3;44553;28.77;34
497;Men in Black 3;Action,Adventure,Comedy;Barry Sonnenfeld;Will Smith, Tommy Lee Jones, Josh Brolin,Jemaine Clement;2012;106;6.8;278379;179.02;58
501;Maze Runner: The Scorch Trials;Action,Sci-Fi,Thriller;Wes Ball;Dylan O'Brien, Kaya Scodelario, Thomas Brodie-Sangster,Giancarlo Esposito;2015;131;6.3;159364;81.69;43
512;Shooter;Action,Crime,Drama;Antoine Fuqua;Mark Wahlberg, Michael Peña, Rhona Mitra, Danny Glover;2007;124;7.2;267820;46.98;53
517;Exodus: Gods and Kings;Action,Adventure,Drama;Ridley Scott;Christian Bale, Joel Edgerton, Ben Kingsley, Sigourney Weaver;2014;150;6;137299;65.01;52
518;Chappie;Action,Crime,Drama;Neill Blomkamp;Sharlto Copley, Dev Patel, Hugh Jackman,Sigourney Weaver;2015;120;6.9;188769;31.57;41
523;Viking;Action,Drama,History;Andrey Kravchuk;Anton Adasinsky, Aleksandr Armer, Vilen Babichev, Rostislav Bershauer;2016;133;4.7;1830;23.05;57
526;Birth of the Dragon;Action,Biography,Drama;George Nolfi;Billy Magnussen, Terry Chen, Teresa Navarro,Vanessa Ross;2016;103;3.9;552;93.05;61
527;Elysium;Action,Drama,Sci-Fi;Neill Blomkamp;Matt Damon, Jodie Foster, Sharlto Copley, Alice Braga;2013;109;6.6;358932;0;61
529;Godzilla;Action,Adventure,Sci-Fi;Gareth Edwards;Aaron Taylor-Johnson, Elizabeth Olsen, Bryan Cranston, Ken Watanabe;2014;123;6.4;318058;200.66;62
530;The Bourne Legacy;Action,Adventure,Mystery;Tony Gilroy;Jeremy Renner, Rachel Weisz, Edward Norton, Scott Glenn;2012;135;6.7;245374;113.17;61
533;Deja Vu;Action,Sci-Fi,Thriller;Tony Scott;Denzel Washington, Paula Patton, Jim Caviezel, Val Kilmer;2006;126;7;253858;0;59
534;Lucy;Action,Sci-Fi,Thriller;Luc Besson;Scarlett Johansson, Morgan Freeman, Min-sik Choi,Amr Waked;2014;89;6.4;352698;126.55;61
536;Need for Speed;Action,Crime,Drama;Scott Waugh;Aaron Paul, Dominic Cooper, Imogen Poots, Scott Mescudi;2014;132;6.5;143389;43.57;39
537;Jack Reacher;Action,Crime,Mystery;Christopher McQuarrie;Tom Cruise, Rosamund Pike, Richard Jenkins, Werner Herzog;2012;130;7;250811;58.68;50
538;The Do-Over;Action,Adventure,Comedy;Steven Brill;Adam Sandler, David Spade, Paula Patton, Kathryn Hahn;2016;108;5.7;24761;0.54;22
543;Spectral;Action,Mystery,Sci-Fi;Nic Mathieu;James Badge Dale, Emily Mortimer, Bruce Greenwood,Max Martini;2016;107;6.3;27042;0;39
553;Fantastic Four;Action,Adventure,Sci-Fi;Josh Trank;Miles Teller, Kate Mara, Michael B. Jordan, Jamie Bell;2015;100;4.3;121847;56.11;27
558;Dracula Untold;Action,Drama,Fantasy;Gary Shore;Luke Evans, Dominic Cooper, Sarah Gadon, Art Parkinson;2014;92;6.3;148504;55.94;40
559;In the Heart of the Sea;Action,Adventure,Biography;Ron Howard;Chris Hemsworth, Cillian Murphy, Brendan Gleeson,Ben Whishaw;2015;122;6.9;90372;24.99;47
561;The Expendables;Action,Adventure,Thriller;Sylvester Stallone;Sylvester Stallone, Jason Statham, Jet Li, Dolph Lundgren;2010;103;6.5;283282;102.98;45
565;Snow White and the Huntsman;Action,Adventure,Drama;Rupert Sanders;Kristen Stewart, Chris Hemsworth, Charlize Theron, Sam Claflin;2012;127;6.1;239772;155.11;57
567;Transformers: Dark of the Moon;Action,Adventure,Sci-Fi;Michael Bay;Shia LaBeouf, Rosie Huntington-Whiteley, Tyrese Gibson, Josh Duhamel;2011;154;6.3;338369;352.36;42
576;Clash of the Titans;Action,Adventure,Fantasy;Louis Leterrier;Sam Worthington, Liam Neeson, Ralph Fiennes,Jason Flemyng;2010;106;5.8;238206;163.19;39
577;The Finest Hours;Action,Drama,History;Craig Gillespie;Chris Pine, Casey Affleck, Ben Foster, Eric Bana;2016;117;6.8;44425;27.55;58
578;Tron;Action,Adventure,Sci-Fi;Joseph Kosinski;Jeff Bridges, Garrett Hedlund, Olivia Wilde, Bruce Boxleitner;2010;125;6.8;273959;172.05;49
579;The Hunger Games: Catching Fire;Action,Adventure,Mystery;Francis Lawrence;Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Philip Seymour Hoffman;2013;146;7.6;525646;424.65;76
581;Kickboxer: Vengeance;Action;John Stockwell;Dave Bautista, Alain Moussi, Gina Carano, Jean-Claude Van Damme;2016;90;4.9;6809;131.56;37
582;The Last Airbender;Action,Adventure,Family;M. Night Shyamalan;Noah Ringer, Nicola Peltz, Jackson Rathbone,Dev Patel;2010;103;4.2;125129;0;20
586;Ghost Rider;Action,Fantasy,Thriller;Mark Steven Johnson;Nicolas Cage, Eva Mendes, Sam Elliott, Matt Long;2007;114;5.2;190673;115.8;35
588;Immortals;Action,Drama,Fantasy;Tarsem Singh;Henry Cavill, Mickey Rourke, John Hurt, Stephen Dorff;2011;110;6;142900;83.5;46
597;Never Back Down;Action,Drama,Sport;Jeff Wadlow;Sean Faris, Djimon Hounsou, Amber Heard, Cam Gigandet;2008;110;6.6;84083;24.85;39
598;Grimsby;Action,Adventure,Comedy;Louis Leterrier;Sacha Baron Cohen, Mark Strong, Rebel Wilson,Freddie Crowder;2016;83;6.2;63408;6.86;44
600;Megamind;Animation,Action,Comedy;Tom McGrath;Will Ferrell, Jonah Hill, Brad Pitt, Tina Fey;2010;95;7.3;183926;148.34;63
601;Gangster Squad;Action,Crime,Drama;Ruben Fleischer;Sean Penn, Ryan Gosling, Emma Stone, Giovanni Ribisi;2013;113;6.7;181432;46;40
602;Blood Father;Action,Crime,Drama;Jean-François Richet;Mel Gibson, Erin Moriarty, Diego Luna, Michael Parks;2016;88;6.4;40357;93.95;66
604;Kung Fu Panda 3;Animation,Action,Adventure;Alessandro Carloni;Jack Black, Bryan Cranston, Dustin Hoffman, Angelina Jolie;2016;95;7.2;89791;143.52;66
610;Hellboy II: The Golden Army;Action,Adventure,Fantasy;Guillermo del Toro;Ron Perlman, Selma Blair, Doug Jones, John Alexander;2008;120;7;216932;75.75;78
616;Bastille Day;Action,Crime,Drama;James Watkins;Idris Elba, Richard Madden, Charlotte Le Bon, Kelly Reilly;2016;92;6.3;21089;0.04;48
618;Free State of Jones;Action,Biography,Drama;Gary Ross;Matthew McConaughey, Gugu Mbatha-Raw, Mahershala Ali, Keri Russell;2016;139;6.9;29895;0;53
619;Mr. Right;Action,Comedy,Romance;Paco Cabezas;Anna Kendrick, Sam Rockwell, Tim Roth, James Ransone;2015;95;6.3;30053;0.03;52
622;Underworld Awakening;Action,Fantasy,Horror;Måns Mårlind;Kate Beckinsale, Michael Ealy, India Eisley, Stephen Rea;2012;88;6.4;127157;62.32;39
625;Taken 3;Action,Thriller;Olivier Megaton;Liam Neeson, Forest Whitaker, Maggie Grace,Famke Janssen;2014;109;6;144715;89.25;26
626;Total Recall;Action,Adventure,Mystery;Len Wiseman;Colin Farrell, Bokeem Woodbine, Bryan Cranston,Kate Beckinsale;2012;118;6.3;210965;58.88;43
627;X-Men: The Last Stand;Action,Adventure,Fantasy;Brett Ratner;Patrick Stewart, Hugh Jackman, Halle Berry, Famke Janssen;2006;104;6.7;406540;234.36;58
650;Vampire Academy;Action,Comedy,Fantasy;Mark Waters;Zoey Deutch, Lucy Fry, Danila Kozlovsky, Gabriel Byrne;2014;104;5.6;44111;7.79;30
658;Teenage Mutant Ninja Turtles;Action,Adventure,Comedy;Jonathan Liebesman;Megan Fox, Will Arnett, William Fichtner, Noel Fisher;2014;101;5.9;178527;190.87;31
661;Pineapple Express;Action,Comedy,Crime;David Gordon Green;Seth Rogen, James Franco, Gary Cole, Danny McBride;2008;111;7;267872;87.34;64
664;The Heat;Action,Comedy,Crime;Paul Feig;Sandra Bullock, Michael McDonald, Melissa McCarthy,Demián Bichir;2013;117;6.6;140151;159.58;60
674;Green Lantern;Action,Adventure,Sci-Fi;Martin Campbell;Ryan Reynolds, Blake Lively, Peter Sarsgaard,Mark Strong;2011;114;5.6;231907;116.59;39
675;War on Everyone;Action,Comedy;John Michael McDonagh;Alexander Skarsgård, Michael Peña, Theo James, Tessa Thompson;2016;98;5.9;9285;0;50
677;Escape Plan;Action,Crime,Mystery;Mikael Håfström;Sylvester Stallone, Arnold Schwarzenegger, 50 Cent, Vincent D'Onofrio;2013;115;6.7;188004;25.12;49
680;The Age of Shadows;Action,Drama,Thriller;Jee-woon Kim;Byung-hun Lee, Yoo Gong, Kang-ho Song, Ji-min Han;2016;140;7.2;2403;0.54;78
681;The Hunger Games: Mockingjay - Part 1;Action,Adventure,Sci-Fi;Francis Lawrence;Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Woody Harrelson;2014;123;6.7;331902;337.1;64
684;The Mortal Instruments: City of Bones;Action,Fantasy,Horror;Harald Zwart;Lily Collins, Jamie Campbell Bower, Robert Sheehan,Jemima West;2013;130;5.9;112313;31.17;33
688;Jumper;Action,Adventure,Sci-Fi;Doug Liman;Hayden Christensen, Samuel L. Jackson, Jamie Bell,Rachel Bilson;2008;88;6.1;252503;80.17;35
691;Resident Evil: Retribution;Action,Horror,Sci-Fi;Paul W.S. Anderson;Milla Jovovich, Sienna Guillory, Michelle Rodriguez, Aryana Engineer;2012;96;5.4;114144;42.35;39
694;Pompeii;Action,Adventure,Drama;Paul W.S. Anderson;Kit Harington, Emily Browning, Kiefer Sutherland, Adewale Akinnuoye-Agbaje;2014;105;5.5;90188;23.22;39
699;Live Free or Die Hard;Action,Adventure,Thriller;Len Wiseman;Bruce Willis, Justin Long, Timothy Olyphant, Maggie Q;2007;128;7.2;347567;134.52;69
703;RED;Action,Comedy,Crime;Robert Schwentke;Bruce Willis, Helen Mirren, Morgan Freeman,Mary-Louise Parker;2010;111;7.1;250012;90.36;60
705;Faster;Action,Crime,Drama;George Tillman Jr.;Dwayne Johnson, Billy Bob Thornton, Maggie Grace, Mauricio Lopez;2010;98;6.5;83788;23.23;44
711;Transformers: Revenge of the Fallen;Action,Adventure,Sci-Fi;Michael Bay;Shia LaBeouf, Megan Fox, Josh Duhamel, Tyrese Gibson;2009;150;6;335757;402.08;35
719;Noah;Action,Adventure,Drama;Darren Aronofsky;Russell Crowe, Jennifer Connelly, Anthony Hopkins, Emma Watson;2014;138;5.8;209700;101.16;68
725;The Karate Kid;Action,Drama,Family;Harald Zwart;Jackie Chan, Jaden Smith, Taraji P. Henson, Wenwen Han;2010;140;6.2;127983;176.59;61
729;The A-Team;Action,Adventure,Comedy;Joe Carnahan;Liam Neeson, Bradley Cooper, Sharlto Copley,Jessica Biel;2010;117;6.8;219116;77.21;47
738;Body of Lies;Action,Drama,Romance;Ridley Scott;Leonardo DiCaprio, Russell Crowe, Mark Strong,Golshifteh Farahani;2008;128;7.1;182305;39.38;57
740;The Mummy: Tomb of the Dragon Emperor;Action,Adventure,Fantasy;Rob Cohen;Brendan Fraser, Jet Li, Maria Bello, Michelle Yeoh;2008;112;5.2;124554;102.18;31
742;Hands of Stone;Action,Biography,Drama;Jonathan Jakubowicz;Edgar Ramírez, Usher Raymond, Robert De Niro, Rubén Blades;2016;111;6.6;8998;4.71;54
754;This Means War;Action,Comedy,Romance;McG;Reese Witherspoon, Chris Pine, Tom Hardy, Til Schweiger;2012;103;6.3;154400;54.76;31
759;Conan the Barbarian;Action,Adventure,Fantasy;Marcus Nispel;Jason Momoa, Ron Perlman, Rose McGowan,Stephen Lang;2011;113;5.2;84893;21.27;36
760;The Fighter;Action,Biography,Drama;David O. Russell;Mark Wahlberg, Christian Bale, Amy Adams,Melissa Leo;2010;116;7.8;290056;93.57;79
764;Eagle Eye;Action,Mystery,Thriller;D.J. Caruso;Shia LaBeouf, Michelle Monaghan, Rosario Dawson,Michael Chiklis;2008;118;6.6;156158;101.11;43
767;Ender's Game;Action,Sci-Fi;Gavin Hood;Harrison Ford, Asa Butterfield, Hailee Steinfeld, Abigail Breslin;2013;114;6.7;194236;61.66;51
768;Indiana Jones and the Kingdom of the Crystal Skull;Action,Adventure,Fantasy;Steven Spielberg;Harrison Ford, Cate Blanchett, Shia LaBeouf,Karen Allen;2008;122;6.2;351361;317.01;65
771;Quantum of Solace;Action,Adventure,Thriller;Marc Forster;Daniel Craig, Olga Kurylenko, Mathieu Amalric, Judi Dench;2008;106;6.6;347798;168.37;58
772;The Assignment;Action,Crime,Thriller;Walter Hill;Sigourney Weaver, Michelle Rodriguez, Tony Shalhoub,Anthony LaPaglia;2016;95;4.5;2043;0;34
773;How to Train Your Dragon;Animation,Action,Adventure;Dean DeBlois;Jay Baruchel, Gerard Butler,Christopher Mintz-Plasse, Craig Ferguson;2010;98;8.1;523893;217.39;74
778;Final Girl;Action,Thriller;Tyler Shields;Abigail Breslin, Wes Bentley, Logan Huffman,Alexander Ludwig;2015;90;4.7;9026;0;56
781;Unknown;Action,Mystery,Thriller;Jaume Collet-Serra;Liam Neeson, Diane Kruger, January Jones,Aidan Quinn;2011;113;6.9;218679;61.09;56
782;Self/less;Action,Mystery,Sci-Fi;Tarsem Singh;Ryan Reynolds, Natalie Martinez, Matthew Goode,Ben Kingsley;2015;117;6.5;67196;12.28;34
788;Max Steel;Action,Adventure,Family;Stewart Hendler;Ben Winchell, Josh Brener, Maria Bello, Andy Garcia;2016;92;4.6;11555;3.77;22
790;Hancock;Action,Crime,Drama;Peter Berg;Will Smith, Charlize Theron, Jason Bateman, Jae Head;2008;92;6.4;366138;227.95;49
795;Man on a Ledge;Action,Crime,Thriller;Asger Leth;Sam Worthington, Elizabeth Banks, Jamie Bell, Mandy Gonzalez;2012;102;6.6;129252;18.6;40
800;The World's End;Action,Comedy,Sci-Fi;Edgar Wright;Simon Pegg, Nick Frost, Martin Freeman, Rosamund Pike;2013;109;7;199813;26;81
803;Beowulf;Animation,Action,Adventure;Robert Zemeckis;Ray Winstone, Crispin Glover, Angelina Jolie,Robin Wright;2007;115;6.2;146566;82.16;59
804;Jack Ryan: Shadow Recruit;Action,Drama,Thriller;Kenneth Branagh;Chris Pine, Kevin Costner, Keira Knightley,Kenneth Branagh;2014;105;6.2;103681;50.55;57
807;Prince of Persia: The Sands of Time;Action,Adventure,Fantasy;Mike Newell;Jake Gyllenhaal, Gemma Arterton, Ben Kingsley,Alfred Molina;2010;116;6.6;233148;90.76;50
810;USS Indianapolis: Men of Courage;Action,Drama,History;Mario Van Peebles;Nicolas Cage, Tom Sizemore, Thomas Jane,Matt Lanter;2016;128;5.2;4964;0;30
811;Turbo Kid;Action,Adventure,Comedy;François Simard;Munro Chambers, Laurence Leboeuf, Michael Ironside, Edwin Wright;2015;93;6.7;19309;0.05;60
823;G.I. Joe: The Rise of Cobra;Action,Adventure,Sci-Fi;Stephen Sommers;Dennis Quaid, Channing Tatum, Marlon Wayans,Adewale Akinnuoye-Agbaje;2009;118;5.8;180105;150.17;32
828;The Warriors Gate;Action,Adventure,Fantasy;Matthias Hoene;Mark Chao, Ni Ni, Dave Bautista, Sienna Guillory;2016;108;5.3;1391;0;77
829;Grindhouse;Action,Horror,Thriller;Robert Rodriguez;Kurt Russell, Rose McGowan, Danny Trejo, Zoë Bell;2007;191;7.6;160350;25.03;77
834;Fool's Gold;Action,Adventure,Comedy;Andy Tennant;Matthew McConaughey, Kate Hudson, Donald Sutherland, Alexis Dziena;2008;112;5.7;62719;70.22;29
838;You Don't Mess with the Zohan;Action,Comedy;Dennis Dugan;Adam Sandler, John Turturro, Emmanuelle Chriqui,Nick Swardson;2008;113;5.5;163144;100.02;54
845;Unstoppable;Action,Thriller;Tony Scott;Denzel Washington, Chris Pine, Rosario Dawson, Ethan Suplee;2010;98;6.8;157499;81.56;69
855;Kung Fu Panda;Animation,Action,Adventure;Mark Osborne;Jack Black, Ian McShane,Angelina Jolie, Dustin Hoffman;2008;92;7.6;329788;215.4;73
857;Terminator Salvation;Action,Adventure,Drama;McG;Christian Bale, Sam Worthington, Anton Yelchin, Moon Bloodgood;2009;115;6.6;297093;125.32;49
870;Mission: Impossible III;Action,Adventure,Thriller;J.J. Abrams;Tom Cruise, Michelle Monaghan, Ving Rhames, Philip Seymour Hoffman;2006;126;6.9;270429;133.38;66
872;Dragonball Evolution;Action,Adventure,Fantasy;James Wong;Justin Chatwin, James Marsters, Yun-Fat Chow, Emmy Rossum;2009;85;2.7;59512;9.35;45
873;Red Dawn;Action,Thriller;Dan Bradley;Chris Hemsworth, Isabel Lucas, Josh Hutcherson, Josh Peck;2012;93;5.4;64584;44.8;31
879;G.I. Joe: Retaliation;Action,Adventure,Sci-Fi;Jon M. Chu;Dwayne Johnson, Channing Tatum, Adrianne Palicki,Byung-hun Lee;2013;110;5.8;152145;122.51;41
880;Wrath of the Titans;Action,Adventure,Fantasy;Jonathan Liebesman;Sam Worthington, Liam Neeson, Rosamund Pike, Ralph Fiennes;2012;99;5.8;159230;83.64;37
881;Shin Gojira;Action,Adventure,Drama;Hideaki Anno;Hiroki Hasegawa, Yutaka Takenouchi,Satomi Ishihara, Ren Ôsugi;2016;120;6.9;8365;1.91;68
893;Real Steel;Action,Drama,Family;Shawn Levy;Hugh Jackman, Evangeline Lilly, Dakota Goyo,Anthony Mackie;2011;127;7.1;264480;85.46;56
895;Rambo;Action,Thriller,War;Sylvester Stallone;Sylvester Stallone, Julie Benz, Matthew Marsden, Graham McTavish;2008;92;7.1;187077;42.72;46
896;Planet Terror;Action,Comedy,Horror;Robert Rodriguez;Rose McGowan, Freddy Rodríguez, Josh Brolin,Marley Shelton;2007;105;7.1;174553;0;55
902;Snakes on a Plane;Action,Adventure,Crime;David R. Ellis;Samuel L. Jackson, Julianna Margulies, Nathan Phillips, Rachel Blanchard;2006;105;5.6;118905;34.01;58
904;How to Train Your Dragon 2;Animation,Action,Adventure;Dean DeBlois;Jay Baruchel, Cate Blanchett, Gerard Butler, Craig Ferguson;2014;102;7.9;237565;177;76
905;RoboCop;Action,Crime,Sci-Fi;José Padilha;Joel Kinnaman, Gary Oldman, Michael Keaton, Abbie Cornish;2014;117;6.2;190833;58.61;52
917;The Expendables 2;Action,Adventure,Thriller;Simon West;Sylvester Stallone, Liam Hemsworth, Randy Couture,Jean-Claude Van Damme;2012;103;6.6;257395;85.02;51
921;Centurion;Action,Adventure,Drama;Neil Marshall;Michael Fassbender, Dominic West, Olga Kurylenko,Andreas Wisniewski;2010;97;6.4;67801;0.12;62
922;Scouts Guide to the Zombie Apocalypse;Action,Comedy,Horror;Christopher Landon;Tye Sheridan, Logan Miller, Joey Morgan,Sarah Dumont;2015;93;6.3;31651;3.64;32
924;No Escape;Action,Thriller;John Erick Dowdle;Lake Bell, Pierce Brosnan, Owen Wilson,Chatchawai Kamonsakpitak;2015;103;6.8;57921;27.29;38
925;Superman Returns;Action,Adventure,Sci-Fi;Bryan Singer;Brandon Routh, Kevin Spacey, Kate Bosworth, James Marsden;2006;154;6.1;246797;200.07;72
936;Talladega Nights: The Ballad of Ricky Bobby;Action,Comedy,Sport;Adam McKay;Will Ferrell, John C. Reilly, Sacha Baron Cohen, Gary Cole;2006;108;6.6;137502;148.21;66
939;The Siege of Jadotville;Action,Drama,Thriller;Richie Smyth;Jamie Dornan, Mark Strong, Jason O'Mara, Michael McElhatton;2016;108;7.3;14689;0;83
945;Riddick;Action,Sci-Fi,Thriller;David Twohy;Vin Diesel, Karl Urban, Katee Sackhoff, Jordi Mollà;2013;119;6.4;132098;42;49
949;After Earth;Action,Adventure,Sci-Fi;M. Night Shyamalan;Jaden Smith, David Denman, Will Smith,Sophie Okonedo;2013;100;4.9;166512;60.52;33
955;Death Race;Action,Sci-Fi,Thriller;Paul W.S. Anderson;Jason Statham, Joan Allen, Tyrese Gibson, Ian McShane;2008;105;6.4;173731;36.06;43
957;Legion;Action,Fantasy,Horror;Scott Stewart;Paul Bettany, Dennis Quaid, Charles S. Dutton, Lucas Black;2010;100;5.2;84158;40.17;32
959;3 Days to Kill;Action,Drama,Thriller;McG;Kevin Costner, Hailee Steinfeld, Connie Nielsen, Amber Heard;2014;117;6.2;73567;30.69;40
969;Wrecker;Action,Horror,Thriller;Micheal Bafaro;Anna Hutchison, Andrea Whitburn, Jennifer Koenig,Michael Dickson;2015;83;3.5;1210;0;37
970;The Lone Ranger;Action,Adventure,Western;Gore Verbinski;Johnny Depp, Armie Hammer, William Fichtner,Tom Wilkinson;2013;150;6.5;190855;89.29;37
991;Underworld: Rise of the Lycans;Action,Adventure,Fantasy;Patrick Tatopoulos;Rhona Mitra, Michael Sheen, Bill Nighy, Steven Mackintosh;2009;92;6.6;129708;45.8;44
994;Resident Evil: Afterlife;Action,Adventure,Horror;Paul W.S. Anderson;Milla Jovovich, Ali Larter, Wentworth Miller,Kim Coates;2010;97;5.9;140900;60.13;37
